match_number,winner,team1,team2,toss_winner,toss_decision,venue,city,team1_win_pct,team2_win_pct,team1_h2h_win_pct,team1_prev_score,team1_prev_wkts,team2_prev_score,team2_prev_wkts,team1_avg_recent_bat_sr,team1_avg_recent_bowl_econ,team2_avg_recent_bat_sr,team2_avg_recent_bowl_econ
548306,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,"MA Chidambaram Stadium, Chepauk",Chennai,0.6065573770491803,0.559322033898305,0.5,177,4,148,6,132.06501662356854,7.611433546140452,128.1621975147155,7.462511026168773
548307,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Eden Gardens,Kolkata,0.4444444444444444,0.5,0.5,175,7,150,5,125.02774694783574,7.3933844569074045,123.84485666104553,7.231283422459893
548308,Pune Warriors,Mumbai Indians,Pune Warriors,Mumbai Indians,field,Wankhede Stadium,Mumbai,0.5666666666666667,0.3076923076923077,1.0,142,8,150,5,129.67275015733165,7.254982817869416,123.84485666104553,7.231283422459893
548309,Rajasthan Royals,Rajasthan Royals,Punjab Kings,Punjab Kings,field,Sawai Mansingh Stadium,Jaipur,0.5454545454545454,0.48214285714285715,0.5714285714285714,97,10,232,2,125.0330542089026,7.248563768671008,125.15761032722907,7.48460380457096
548310,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,M Chinnaswamy Stadium,Bangalore,0.5,0.5087719298245614,0.2857142857142857,185,4,141,8,131.54435925520264,7.5903821382567624,130.1293900184843,7.6098781912230935
548311,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,Deccan Chargers,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,0.4166666666666667,0.5967741935483871,0.5,138,4,205,5,125.03317116320213,7.498171970209885,129.22212978369384,7.242692046227057
548312,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Sawai Mansingh Stadium,Jaipur,0.5535714285714286,0.43636363636363634,0.42857142857142855,134,0,147,7,126.87955355758797,7.815605590062112,130.02824858757063,7.609131220233207
548313,Pune Warriors,Pune Warriors,Punjab Kings,Pune Warriors,bat,Subrata Roy Sahara Stadium,Pune,0.35714285714285715,0.47368421052631576,1.0,118,7,116,10,122.62538300274149,6.969300040933279,126.87955355758797,7.815605590062112
548314,Mumbai Indians,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,0.4098360655737705,0.5573770491803278,0.5,198,2,115,3,125.84053794428434,7.48128993002738,122.7236737925574,6.965600971266694
548315,Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,field,M Chinnaswamy Stadium,Bangalore,0.5079365079365079,0.42857142857142855,0.625,147,8,97,9,125.57768924302789,7.6644798500468605,122.18761231580208,7.498679809892624
548316,Delhi Capitals,Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,Feroz Shah Kotla,Delhi,0.5,0.6031746031746031,0.42857142857142855,100,2,112,10,125.57768924302789,7.6644798500468605,125.7742969028124,7.475217783118053
548317,Mumbai Indians,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Wankhede Stadium,Mumbai,0.5645161290322581,0.5614035087719298,0.42857142857142855,101,9,191,4,122.28687073109032,7.049150797735461,122.24199288256227,7.480926667827904
548318,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.59375,0.5,0.5454545454545454,193,6,157,8,133.45909237900185,7.488122399677896,124.30052391037789,7.581104154809334
548319,Punjab Kings,Punjab Kings,Pune Warriors,Punjab Kings,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.46551724137931033,0.4,0.0,160,9,129,9,123.50686681571383,7.498174071819842,123.50686681571383,7.498174071819842
548320,Kolkata Knight Riders,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Eden Gardens,Kolkata,0.43859649122807015,0.5517241379310345,0.5,142,10,164,5,124.76620090218945,7.60508264927471,124.67914025050256,7.202954048140043
548322,Pune Warriors,Pune Warriors,Chennai Super Kings,Chennai Super Kings,bat,Subrata Roy Sahara Stadium,Pune,0.375,0.6,0.0,166,6,110,8,124.61812249740471,7.4392136575271595,130.05998666962898,7.47813973424775
548323,Punjab Kings,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Eden Gardens,Kolkata,0.4482758620689655,0.4745762711864407,0.5714285714285714,165,8,144,8,120.85943372588324,7.647887323943662,124.71205715118822,7.4489069649212
548324,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,bat,M Chinnaswamy Stadium,Bangalore,0.49230769230769234,0.5423728813559322,0.5714285714285714,123,9,170,10,129.95396755808855,7.476089266737514,120.85943372588324,7.647887323943662
548325,Delhi Capitals,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Wankhede Stadium,Mumbai,0.5714285714285714,0.5084745762711864,0.625,142,5,137,7,124.85065710872162,7.198723913332447,133.73595210587123,7.527258465158845
548326,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,Sawai Mansingh Stadium,Jaipur,0.55,0.4032258064516129,0.8571428571428571,131,5,119,10,123.15684600056932,7.5772977551884795,122.43036726645305,7.060602242660956
548327,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Pune Warriors,Pune Warriors,bat,M Chinnaswamy Stadium,Bangalore,0.48484848484848486,0.4117647058823529,1.0,205,8,115,10,123.15684600056932,7.5772977551884795,128.0045067601402,7.365572672471534
548328,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.48333333333333334,0.4406779661016949,0.5,116,3,137,5,126.23467600700525,7.679389312977099,126.23467600700525,7.679389312977099
548321,Delhi Capitals,Delhi Capitals,Deccan Chargers,Deccan Chargers,bat,Feroz Shah Kotla,Delhi,0.5166666666666667,0.3968253968253968,0.5555555555555556,111,2,138,9,132.25640365555412,7.501401214385801,120.88467614533965,7.382933844678812
548330,Chennai Super Kings,Chennai Super Kings,Pune Warriors,Pune Warriors,field,"MA Chidambaram Stadium, Chepauk",Chennai,0.5909090909090909,0.3888888888888889,0.6666666666666666,208,5,156,3,128.25765054294175,7.396640655997883,123.44221105527639,7.532490187527257
548331,Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.47540983606557374,0.4925373134328358,0.5,134,9,136,10,126.9608938547486,7.697542533081285,123.20366699702676,7.548387096774194
548332,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5970149253731343,0.5573770491803278,0.5555555555555556,155,5,195,2,125.38913870632999,7.191379310344828,120.72789753202125,7.404447794949114
548333,Pune Warriors,Delhi Capitals,Pune Warriors,Delhi Capitals,field,Feroz Shah Kotla,Delhi,0.5245901639344263,0.3684210526315789,1.0,93,3,182,6,126.48244099021301,7.545189504373178,125.38913870632999,7.191379310344828
548334,Punjab Kings,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,Wankhede Stadium,Mumbai,0.5625,0.46774193548387094,0.375,197,6,124,7,132.4415975885456,7.530347806319618,127.488358556461,7.855574324324325
548335,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,field,Barabati Stadium,Cuttack,0.390625,0.45,0.25,196,2,132,7,126.67954984653859,7.580552907530982,126.92946517550659,7.704758336455601
548336,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,field,Sawai Mansingh Stadium,Jaipur,0.5483870967741935,0.5,0.5,197,5,186,4,126.61270542065245,7.383401807723912,127.61482329374732,7.851790174854288
548337,Delhi Capitals,Pune Warriors,Delhi Capitals,Pune Warriors,bat,Subrata Roy Sahara Stadium,Pune,0.4,0.5161290322580645,0.5,151,7,162,5,130.22564518308337,7.4956580963732335,130.22564518308337,7.4956580963732335
548339,Mumbai Indians,Punjab Kings,Mumbai Indians,Punjab Kings,bat,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.47619047619047616,0.5538461538461539,0.6666666666666666,163,6,92,10,125.97283886132149,7.556815604445452,125.97283886132149,7.556815604445452
548341,Deccan Chargers,Pune Warriors,Deccan Chargers,Deccan Chargers,bat,Subrata Roy Sahara Stadium,Pune,0.38095238095238093,0.38461538461538464,0.5,192,3,157,8,130.1722910437135,7.388655462184874,120.69578968175529,7.365218621763125
548342,Delhi Capitals,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Feroz Shah Kotla,Delhi,0.5238095238095238,0.5606060606060606,0.4444444444444444,172,7,163,6,129.96481351161154,7.395228215767635,126.61146496815287,7.637139531876374
548343,Punjab Kings,Chennai Super Kings,Punjab Kings,Punjab Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.6029411764705882,0.46875,0.8571428571428571,164,5,164,4,126.40232108317214,7.412051323696605,126.90470203671109,7.670720778389451
548344,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,bat,Eden Gardens,Kolkata,0.45901639344262296,0.5072463768115942,0.4444444444444444,127,2,166,5,120.90252002344208,7.366127898805341,124.68837957378368,7.87746170678337
548345,Delhi Capitals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Feroz Shah Kotla,Delhi,0.53125,0.5396825396825397,0.5,148,2,146,4,131.96011281224818,7.567295905859279,124.62962962962963,7.908595941263818
548346,Mumbai Indians,Mumbai Indians,Deccan Chargers,Mumbai Indians,field,Wankhede Stadium,Mumbai,0.5522388059701493,0.3939393939393939,0.5555555555555556,171,6,126,7,131.96011281224818,7.567295905859279,118.32993890020367,7.398450244698205
548347,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5942028985507246,0.46774193548387094,0.7142857142857143,147,3,127,5,129.83227299016772,7.663142544659133,125.93891298329797,7.6647270025999745
548348,Deccan Chargers,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,Barabati Stadium,Cuttack,0.3880597014925373,0.36363636363636365,0.6666666666666666,177,4,146,2,120.17641804376954,7.136402491146661,117.97513321492008,7.392359005457854
548349,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,Sawai Mansingh Stadium,Jaipur,0.53125,0.5384615384615384,0.4444444444444444,143,7,207,5,131.0774017891871,7.940425531914894,131.0774017891871,7.940425531914894
548350,Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,M Chinnaswamy Stadium,Bangalore,0.5,0.47692307692307695,0.5555555555555556,189,3,168,3,125.67567567567568,7.655703631250764,129.64783901211982,7.65016185109699
548351,Mumbai Indians,Pune Warriors,Mumbai Indians,Mumbai Indians,bat,Subrata Roy Sahara Stadium,Pune,0.34782608695652173,0.5588235294117647,0.3333333333333333,159,7,170,9,117.56156156156156,7.119478098788444,120.29258561454061,7.161383632638303
548352,Chennai Super Kings,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5857142857142857,0.39705882352941174,0.5555555555555556,149,8,100,10,127.87618379515959,7.486939902314716,117.30313092979127,7.08441677348471
548353,Kolkata Knight Riders,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,Eden Gardens,Kolkata,0.47619047619047616,0.3333333333333333,1.0,190,4,173,5,127.8554677321289,7.485179735127181,121.63338168024099,7.081707596970393
548354,Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,bat,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.48484848484848486,0.5230769230769231,0.375,156,8,151,3,126.72085344170688,7.83095823095823,130.7606263982103,7.7218567938357445
548355,Mumbai Indians,Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Wankhede Stadium,Mumbai,0.5652173913043478,0.5915492957746479,0.5555555555555556,101,5,139,5,121.4664897146649,7.091032917139614,125.55300596603946,7.382136164896939
548356,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Deccan Chargers,Royal Challengers Bengaluru,field,M Chinnaswamy Stadium,Bangalore,0.49295774647887325,0.391304347826087,0.4444444444444444,143,6,186,4,126.42077531050056,7.844309927360775,125.55300596603946,7.382136164896939
548357,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Feroz Shah Kotla,Delhi,0.5454545454545454,0.484375,0.5714285714285714,152,6,140,5,130.87715422006187,7.721797501398471,121.44655305964369,7.341154677369558
548358,Rajasthan Royals,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,Subrata Roy Sahara Stadium,Pune,0.32,0.5303030303030303,0.0,119,6,141,6,121.46551724137932,7.323664122137404,124.50127192395233,7.772098868873062
548359,Punjab Kings,Deccan Chargers,Punjab Kings,Deccan Chargers,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,0.38571428571428573,0.47761194029850745,0.375,150,5,163,6,126.77123487970225,7.512765957446808,124.50127192395233,7.772098868873062
548360,Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Wankhede Stadium,Mumbai,0.5714285714285714,0.5,0.5555555555555556,120,9,158,5,128.25314820794318,7.361287269285376,126.50507179554737,7.532412965186074
548329,Delhi Capitals,Deccan Chargers,Delhi Capitals,Deccan Chargers,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,0.38028169014084506,0.5373134328358209,0.4,181,2,144,4,121.85061315496098,7.703756453622931,129.08366533864543,7.595861707700366
548361,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Sawai Mansingh Stadium,Jaipur,0.5373134328358209,0.5833333333333334,0.4,177,6,160,6,121.2559081701553,7.459130140463699,128.0592236894758,7.353565723950014
548362,Royal Challengers Bengaluru,Pune Warriors,Royal Challengers Bengaluru,Pune Warriors,field,Subrata Roy Sahara Stadium,Pune,0.3076923076923077,0.5068493150684932,0.0,143,8,185,5,120.82777036048064,7.446446446446447,127.04065553104317,7.432795698924731
548363,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,Eden Gardens,Kolkata,0.49230769230769234,0.5633802816901409,0.125,150,5,174,8,129.49040014354927,7.615623383341955,127.12887778471789,7.425373134328358
548364,Chennai Super Kings,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk",Chennai,0.589041095890411,0.5441176470588235,0.5,173,8,153,9,127.73467070401212,7.602944846518592,130.8412501721052,7.69058890361674
548365,Rajasthan Royals,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,Sawai Mansingh Stadium,Jaipur,0.5294117647058824,0.2962962962962963,1.0,126,3,125,6,127.70168855534709,7.575406604238541,126.24485211531261,7.560326579981857
548366,Punjab Kings,Punjab Kings,Deccan Chargers,Deccan Chargers,bat,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.4852941176470588,0.375,0.6666666666666666,134,8,145,8,122.35487855084396,7.744395410414828,130.52588331963847,7.693086003372681
548367,Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,M Chinnaswamy Stadium,Bangalore,0.5135135135135135,0.5694444444444444,0.5,142,1,141,6,126.08534322820037,7.569161676646707,124.45075757575758,7.218495540907329
548368,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Eden Gardens,Kolkata,0.48484848484848486,0.5945945945945946,0.375,154,4,127,6,124.45075757575758,7.218495540907329,131.91468734852157,7.594622543950362
548369,Delhi Capitals,Delhi Capitals,Punjab Kings,Punjab Kings,bat,Feroz Shah Kotla,Delhi,0.5362318840579711,0.4927536231884058,0.375,193,1,170,5,131.95806885939604,7.597415844950697,122.48970133882595,7.709390862944163
548370,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Wankhede Stadium,Mumbai,0.5753424657534246,0.47761194029850745,0.8888888888888888,182,1,155,4,126.8088223325466,7.441220303322521,126.9491120490563,7.463739343687959
548371,Punjab Kings,Punjab Kings,Chennai Super Kings,Punjab Kings,field,Himachal Pradesh Cricket Association Stadium,Dharamsala,0.4857142857142857,0.6,0.25,194,6,115,1,131.59605469625643,7.80550918196995,126.74877625138166,7.44611819235226
548372,Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,field,Feroz Shah Kotla,Delhi,0.5428571428571428,0.5066666666666667,0.625,114,5,173,3,131.59605469625643,7.80550918196995,126.47153684889534,7.433503947254272
548373,Deccan Chargers,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,0.3698630136986301,0.5362318840579711,0.125,187,4,126,6,122.22082177968238,7.677124505928854,121.79294823705926,7.408563782337199
548374,Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Himachal Pradesh Cricket Association Stadium,Dharamsala,0.49295774647887325,0.5352112676056338,0.5555555555555556,136,8,140,5,129.4045925624873,7.6266380236305045,127.90669998809949,7.801951854261549
548375,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,bat,Subrata Roy Sahara Stadium,Pune,0.2857142857142857,0.4852941176470588,0.0,138,9,158,6,121.59414900210736,7.3986545773618015,124.61758722025469,7.309348739495798
548376,Deccan Chargers,Deccan Chargers,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,0.3783783783783784,0.5131578947368421,0.5,190,4,171,6,120.70626003210273,7.436266743482644,127.85152120286621,7.79822644904254
548377,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Sawai Mansingh Stadium,Jaipur,0.5285714285714286,0.5675675675675675,0.5,170,4,173,5,120.70626003210273,7.436266743482644,124.44560591353692,7.284823284823285
548378,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Subrata Roy Sahara Stadium,Pune,0.5416666666666666,0.4927536231884058,0.5,194,9,140,7,126.83295540438398,7.789979757085021,120.583102350888,7.315068493150685
548379,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,M Chinnaswamy Stadium,Bangalore,0.5921052631578947,0.5733333333333334,0.4,160,5,108,10,129.17211548133992,7.628662420382166,125.08863990923274,7.384235874544814
548380,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,"MA Chidambaram Stadium, Chepauk",Chennai,0.5342465753424658,0.5974025974025974,0.4444444444444444,145,4,120,7,129.41028437211642,7.532739420935411,127.95539558190416,7.402342404409232
548381,Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5,0.6025641025641025,0.3333333333333333,136,4,187,5,129.35886761032472,7.563258997571207,133.88473852721452,7.704797047970479
597998,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Eden Gardens,Kolkata,0.5070422535211268,0.527027027027027,0.5555555555555556,162,4,144,8,128.50383423070647,7.40703422053232,134.057715995073,7.740561763817578
597999,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,M Chinnaswamy Stadium,Bangalore,0.5064935064935064,0.5657894736842105,0.45454545454545453,215,1,163,0,124.2229760704135,7.572454308093994,128.57539379640554,7.429126870087059
598000,Sunrisers Hyderabad,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,0.0,0.27586206896551724,0.5,150,5,125,9,130.0,8.5,120.72171131547381,7.302702702702702
598001,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,Feroz Shah Kotla,Delhi,0.52,0.5211267605633803,0.6,136,10,126,8,123.60991482438511,7.5461351679482,125.01395868230038,7.409442456423872
598002,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5949367088607594,0.5584415584415584,0.45454545454545453,222,5,149,9,128.3771752326993,7.400527505651847,127.40516507425977,7.52768512341561
598003,Punjab Kings,Pune Warriors,Punjab Kings,Pune Warriors,bat,Subrata Roy Sahara Stadium,Pune,0.26666666666666666,0.4861111111111111,0.75,102,8,123,4,120.70260448213205,7.263784549964565,126.32212986387182,7.822135353041779
598005,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Sawai Mansingh Stadium,Jaipur,0.5277777777777778,0.5138888888888888,0.4444444444444444,162,6,192,5,121.83035139657613,7.72488141440276,123.61623616236163,7.552778888444623
598006,Mumbai Indians,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Wankhede Stadium,Mumbai,0.5641025641025641,0.5131578947368421,0.5,154,5,128,10,128.10471657291217,7.2661621621621615,121.73084254670225,7.703703703703703
598048,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,M Chinnaswamy Stadium,Bangalore,0.5128205128205128,1.0,0.5,123,9,150,5,127.15373189751207,7.522504892367906,123.74316228184423,7.353363228699552
598007,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.4931506849315068,0.5875,0.3333333333333333,141,8,190,3,123.64864864864865,7.586684420772303,128.41924644312576,7.2833297667451316
598008,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,field,M Chinnaswamy Stadium,Bangalore,0.5189873417721519,0.5068493150684932,0.5,156,5,129,4,125.29037092544024,7.423688862698881,123.43505116622107,7.561471103327496
598009,Pune Warriors,Pune Warriors,Rajasthan Royals,Rajasthan Royals,bat,Subrata Roy Sahara Stadium,Pune,0.25806451612903225,0.5342465753424658,0.0,104,10,165,7,123.43569317743801,7.58596214511041,123.43505116622107,7.561471103327496
598010,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Feroz Shah Kotla,Delhi,0.5064935064935064,0.5,0.5,160,6,126,6,126.74650698602794,7.334293355276692,125.46216416070989,7.425160163075131
598011,Mumbai Indians,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,Wankhede Stadium,Mumbai,0.569620253164557,0.28125,0.75,148,6,99,9,126.36231281198003,7.328099510603589,121.96928140427866,7.559032258064517
598012,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk",Chennai,0.5925925925925926,0.525,0.5833333333333334,139,9,162,3,125.74610881050978,7.469268292682926,126.15091255788613,7.642986589343965
598013,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Eden Gardens,Kolkata,0.5,0.6666666666666666,0.5,125,10,161,6,126.25191045581228,7.652260218352431,127.49756335282652,7.401711405462431
598014,Rajasthan Royals,Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,Sawai Mansingh Stadium,Jaipur,0.527027027027027,0.4864864864864865,0.6666666666666666,144,6,100,2,121.81326116373478,7.589240506329115,125.75521202666289,7.481222917669715
598015,Pune Warriors,Chennai Super Kings,Pune Warriors,Pune Warriors,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5975609756097561,0.2727272727272727,0.75,139,0,148,3,130.09770434506316,7.558239861949957,125.28581035642233,7.2044760935910475
598016,Punjab Kings,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.48,0.5066666666666667,0.4444444444444444,138,10,154,8,125.05201321747644,7.651298853264685,121.36834240580639,7.329961517317208
598018,Sunrisers Hyderabad,Pune Warriors,Sunrisers Hyderabad,Pune Warriors,field,Maharashtra Cricket Association Stadium,Pune,0.29411764705882354,0.5,0.0,142,8,115,7,127.63203313772868,7.400148478099481,121.42631079227766,7.334780249593055
598019,Rajasthan Royals,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Sawai Mansingh Stadium,Jaipur,0.5333333333333333,0.575,0.4444444444444444,145,5,209,5,124.84253875968992,7.655172413793104,125.12137077582103,7.198394111743058
598020,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,bat,Feroz Shah Kotla,Delhi,0.5,0.5903614457831325,0.4,150,5,166,6,134.9268401653077,7.874589625738674,127.4519890260631,7.379310344827586
598021,Sunrisers Hyderabad,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,0.6,0.4868421052631579,0.5,132,7,124,10,116.80647094068304,7.279703625297698,124.94455693761451,7.5938076686487594
598022,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Eden Gardens,Kolkata,0.5,0.5952380952380952,0.4,180,4,135,8,124.77791575126564,7.584273087473331,133.3585922370969,7.638044371405094
598023,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,field,M Chinnaswamy Stadium,Bangalore,0.5185185185185185,0.5394736842105263,0.5555555555555556,158,2,126,4,130.0201113861386,7.5393458041592645,127.05106739221432,7.224532466023929
598024,Delhi Capitals,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,Feroz Shah Kotla,Delhi,0.4936708860759494,0.5679012345679012,0.45454545454545453,114,8,183,3,133.1580265464563,7.615665584415584,126.81054160614235,7.2100782328578
598025,Punjab Kings,Punjab Kings,Pune Warriors,Punjab Kings,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.4805194805194805,0.2857142857142857,0.4,157,9,159,5,123.09285467725233,7.445584346906399,116.65682220909628,7.25814014066163
598026,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.6,0.5324675324675324,0.6363636363636364,169,4,179,3,126.91926859858737,7.4125,126.06739509686898,7.724719701014416
598027,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Pune Warriors,Pune Warriors,field,M Chinnaswamy Stadium,Bangalore,0.524390243902439,0.2777777777777778,1.0,165,6,108,10,126.2713403559753,7.7260795935647755,127.37421624101545,7.539568345323741
598059,Punjab Kings,Delhi Capitals,Punjab Kings,Punjab Kings,field,Feroz Shah Kotla,Delhi,0.5,0.48717948717948717,0.5,83,10,123,9,132.0322072466305,7.531863967288321,127.37421624101545,7.539568345323741
598029,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Eden Gardens,Kolkata,0.4935064935064935,0.5609756097560976,0.2,153,9,92,10,127.10243646843071,7.431306306306307,131.7826766186426,7.526321007237037
598030,Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.6046511627906976,0.6666666666666666,0.5,124,6,119,8,128.21016659547203,7.274059461744399,123.17299578059071,7.451461866611175
598031,Kolkata Knight Riders,Kolkata Knight Riders,Punjab Kings,Punjab Kings,bat,Eden Gardens,Kolkata,0.48717948717948717,0.4936708860759494,0.5,119,9,186,3,125.8923259964307,7.249265341400173,131.14844093104963,7.755363117496556
